bus_id,bus_name,bus_type,dur,date_dep,date_arrival,time_dep,time_arrival,star_rate,price,seat_available,route_name,loc_dep,loc_arrival,operator
26106126,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),05h 30m,2024-08-14,2024-08-14,2024-08-14 04:30:00,2024-08-14 10:00:00,2.5,1058,22,Vijayawada to Hyderabad,Vijayawada,Hyderabad,private
28973099,Surya Dream Liner,NON AC Sleeper (2+1),06h 20m,2024-08-14,2024-08-15,2024-08-14 23:40:00,2024-08-15 06:00:00,2.2,3000,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,private
25883276,Sree Raghavendra Travels,NON AC Semi Sleeper (2+1),08h 20m,2024-08-14,2024-08-15,2024-08-14 21:10:00,2024-08-15 05:30:00,1.9,3000,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,private
19104859,Sri Krishna Travels,Volvo Multi-Axle AC Sleeper (2+1),07h 10m,2024-08-14,2024-08-15,2024-08-14 23:35:00,2024-08-15 06:45:00,1.5,1600,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,private
23770048,TSRTC - 9887,RAJDHANI (AC. Semi Sleeper),06h 10m,2024-08-14,2024-08-14,2024-08-14 00:10:00,2024-08-14 06:20:00,3.0,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620399,TSRTC - 31362,RAJDHANI (AC. Semi Sleeper),05h 30m,2024-08-14,2024-08-14,2024-08-14 00:30:00,2024-08-14 06:00:00,3.1,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606697,TSRTC - 42162,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 01:10:00,2024-08-14 07:20:00,4.1,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620402,TSRTC - 30710,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 01:20:00,2024-08-14 07:00:00,4.0,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606696,TSRTC - 41510,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 40m,2024-08-14,2024-08-14,2024-08-14 01:30:00,2024-08-14 07:10:00,3.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606700,TSRTC - 42362,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 01:50:00,2024-08-14 08:00:00,4.3,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121128,TSRTC - 1590,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:40:00,2.7,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620410,TSRTC - 30910,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 40m,2024-08-14,2024-08-14,2024-08-14 02:15:00,2024-08-14 07:55:00,3.7,533,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121129,TSRTC - 1571,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 05m,2024-08-14,2024-08-14,2024-08-14 02:40:00,2024-08-14 08:45:00,3.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606699,TSRTC - 42562,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 15m,2024-08-14,2024-08-14,2024-08-14 02:50:00,2024-08-14 09:05:00,3.4,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23141862,TSRTC - 5966,RAJADHANI AC (CONVERTED METRO LUXURY),06h 05m,2024-08-14,2024-08-14,2024-08-14 03:20:00,2024-08-14 09:25:00,3.7,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606698,TSRTC - 42762,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 03:30:00,2024-08-14 09:40:00,4.0,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25685453,TSRTC - 1884,RAJADHANI AC (CONVERTED METRO LUXURY),05h 40m,2024-08-14,2024-08-14,2024-08-14 04:00:00,2024-08-14 09:40:00,3.8,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606694,TSRTC - 41931,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 00m,2024-08-14,2024-08-14,2024-08-14 04:10:00,2024-08-14 09:10:00,4.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19302276,TSRTC - 7621,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 45m,2024-08-14,2024-08-14,2024-08-14 04:15:00,2024-08-14 10:00:00,4.5,396,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19148303,TSRTC - 4074,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 04:20:00,2024-08-14 10:00:00,3.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606702,TSRTC - 42962,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 04:30:00,2024-08-14 10:40:00,2.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25685452,TSRTC - 1887,RAJDHANI (AC. Semi Sleeper),04h 30m,2024-08-14,2024-08-14,2024-08-14 05:00:00,2024-08-14 09:30:00,2.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606693,TSRTC - 43162,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 05:10:00,2024-08-14 11:20:00,3.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121071,TSRTC - 1132,RAJDHANI (AC. Semi Sleeper),05h 50m,2024-08-14,2024-08-14,2024-08-14 05:30:00,2024-08-14 11:20:00,2.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606704,TSRTC - 43362,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 05m,2024-08-14,2024-08-14,2024-08-14 05:50:00,2024-08-14 11:55:00,3.9,396,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121073,TSRTC - 1549,RAJADHANI AC (CONVERTED METRO LUXURY),05h 40m,2024-08-14,2024-08-14,2024-08-14 06:00:00,2024-08-14 11:40:00,2.6,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606695,TSRTC - 40577,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 50m,2024-08-14,2024-08-14,2024-08-14 06:30:00,2024-08-14 11:20:00,3.7,396,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18177502,TSRTC - 1959,RAJDHANI (AC. Semi Sleeper),06h 00m,2024-08-14,2024-08-14,2024-08-14 06:50:00,2024-08-14 12:50:00,3.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606678,TSRTC - 42131,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 00m,2024-08-14,2024-08-14,2024-08-14 07:10:00,2024-08-14 12:10:00,2.5,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18816169,TSRTC - 2981,RAJADHANI AC (CONVERTED METRO LUXURY),05h 40m,2024-08-14,2024-08-14,2024-08-14 07:20:00,2024-08-14 13:00:00,1.9,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121104,TSRTC - 1596,RAJDHANI (AC. Semi Sleeper),04h 35m,2024-08-14,2024-08-14,2024-08-14 07:40:00,2024-08-14 12:15:00,1.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121118,TSRTC - 7693,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 20m,2024-08-14,2024-08-14,2024-08-14 08:00:00,2024-08-14 13:20:00,3.4,396,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125649,TSRTC - 1650,RAJADHANI AC (CONVERTED METRO LUXURY),05h 40m,2024-08-14,2024-08-14,2024-08-14 08:20:00,2024-08-14 14:00:00,2.1,480,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620398,TSRTC - 31110,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 08:40:00,2024-08-14 14:20:00,3.2,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25652819,TSRTC - 17162,eGARUDA,06h 10m,2024-08-14,2024-08-14,2024-08-14 09:00:00,2024-08-14 15:10:00,3.3,533,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19148306,TSRTC - 4076,RAJADHANI AC (CONVERTED METRO LUXURY),05h 45m,2024-08-14,2024-08-14,2024-08-14 09:00:00,2024-08-14 14:45:00,2.3,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25582779,TSRTC - 17962,eGARUDA,06h 10m,2024-08-14,2024-08-14,2024-08-14 09:30:00,2024-08-14 15:40:00,3.8,533,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121079,TSRTC - 1648,RAJDHANI (AC. Semi Sleeper),04h 20m,2024-08-14,2024-08-14,2024-08-14 09:40:00,2024-08-14 14:00:00,3.4,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23770043,TSRTC - 9923,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 09:50:00,2024-08-14 16:00:00,3.4,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23770046,TSRTC - 9934,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",07h 10m,2024-08-14,2024-08-14,2024-08-14 10:10:00,2024-08-14 17:20:00,4.0,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25685447,TSRTC - 1892,RAJDHANI (AC. Semi Sleeper),05h 55m,2024-08-14,2024-08-14,2024-08-14 10:20:00,2024-08-14 16:15:00,2.5,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121085,TSRTC - 1464,RAJDHANI (AC. Semi Sleeper),06h 10m,2024-08-14,2024-08-14,2024-08-14 10:40:00,2024-08-14 16:50:00,2.1,533,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606706,TSRTC - 40131,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 00m,2024-08-14,2024-08-14,2024-08-14 11:00:00,2024-08-14 16:00:00,4.6,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18427517,TSRTC - 2991,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 11:20:00,2024-08-14 17:00:00,2.1,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606674,TSRTC - 40177,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 40m,2024-08-14,2024-08-14,2024-08-14 11:40:00,2024-08-14 16:20:00,4.5,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25802701,TSRTC - 1805,RAJADHANI AC (CONVERTED METRO LUXURY),05h 55m,2024-08-14,2024-08-14,2024-08-14 11:45:00,2024-08-14 17:40:00,3.0,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125635,TSRTC - 1582,RAJDHANI (AC. Semi Sleeper),04h 30m,2024-08-14,2024-08-14,2024-08-14 12:10:00,2024-08-14 16:40:00,3.1,480,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606689,TSRTC - 40162,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 12:20:00,2024-08-14 18:30:00,2.2,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121100,TSRTC - 1468,RAJDHANI (AC. Semi Sleeper),04h 30m,2024-08-14,2024-08-14,2024-08-14 12:40:00,2024-08-14 17:10:00,2.7,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23755544,TSRTC - 9945,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 13:00:00,2024-08-14 19:10:00,2.7,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121057,TSRTC - 1547,RAJDHANI (AC. Semi Sleeper),06h 10m,2024-08-14,2024-08-14,2024-08-14 13:00:00,2024-08-14 19:10:00,1.7,480,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25582775,TSRTC - 18762,eGARUDA,06h 25m,2024-08-14,2024-08-14,2024-08-14 13:30:00,2024-08-14 19:55:00,3.5,533,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121113,TSRTC - 1600,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 14:00:00,2024-08-14 19:40:00,2.7,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606683,TSRTC - 40362,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 14:20:00,2024-08-14 20:30:00,2.9,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121115,TSRTC - 1432,RAJDHANI (AC. Semi Sleeper),04h 55m,2024-08-14,2024-08-14,2024-08-14 14:20:00,2024-08-14 19:15:00,2.1,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121083,TSRTC - 1402,Rajdhani (AC Semi Sleeper 2+2),04h 50m,2024-08-14,2024-08-14,2024-08-14 14:40:00,2024-08-14 19:30:00,2.1,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606665,TSRTC - 40562,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 14:50:00,2024-08-14 21:00:00,3.3,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620405,TSRTC - 30162,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),06h 00m,2024-08-14,2024-08-14,2024-08-14 15:00:00,2024-08-14 21:00:00,3.8,533,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606679,TSRTC - 40110,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 15:10:00,2024-08-14 21:20:00,4.1,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125651,TSRTC - 1426,RAJDHANI (AC. Semi Sleeper),04h 50m,2024-08-14,2024-08-14,2024-08-14 15:20:00,2024-08-14 20:10:00,1.7,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620400,TSRTC - 30362,RAJDHANI (AC. Semi Sleeper),06h 30m,2024-08-14,2024-08-14,2024-08-14 15:30:00,2024-08-14 22:00:00,2.8,480,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606676,TSRTC - 40310,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 15:30:00,2024-08-14 21:40:00,4.2,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121106,TSRTC - 1102,RAJDHANI (AC. Semi Sleeper),06h 00m,2024-08-14,2024-08-14,2024-08-14 15:40:00,2024-08-14 21:40:00,2.9,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606668,TSRTC - 40531,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 00m,2024-08-14,2024-08-14,2024-08-14 15:50:00,2024-08-14 20:50:00,4.4,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25582777,TSRTC - 12962,eGARUDA,06h 10m,2024-08-14,2024-08-14,2024-08-14 16:00:00,2024-08-14 22:10:00,3.7,533,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606669,TSRTC - 40762,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 16:10:00,2024-08-14 22:20:00,2.7,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606692,TSRTC - 40510,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 16:30:00,2024-08-14 22:40:00,2.5,440,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17300994,TSRTC - 1344,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 55m,2024-08-14,2024-08-14,2024-08-14 16:40:00,2024-08-14 22:35:00,3.4,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606685,TSRTC - 40130,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 50m,2024-08-14,2024-08-14,2024-08-14 16:50:00,2024-08-14 21:40:00,3.4,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25652817,TSRTC - 12162,eGARUDA,06h 10m,2024-08-14,2024-08-14,2024-08-14 17:00:00,2024-08-14 23:10:00,3.6,533,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606691,TSRTC - 40731,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 40m,2024-08-14,2024-08-14,2024-08-14 17:10:00,2024-08-14 21:50:00,4.1,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620404,TSRTC - 30562,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 40m,2024-08-14,2024-08-14,2024-08-14 17:20:00,2024-08-14 23:00:00,3.7,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606666,TSRTC - 40710,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-14,2024-08-14 17:30:00,2024-08-14 23:40:00,3.7,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
20105094,TSRTC - 4080,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 17:40:00,2024-08-14 23:20:00,2.0,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606673,TSRTC - 40962,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 50m,2024-08-14,2024-08-14,2024-08-14 17:50:00,2024-08-14 22:40:00,3.7,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121111,TSRTC - 1412,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-14,2024-08-14 18:00:00,2024-08-14 23:40:00,3.6,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19302273,TSRTC - 7663,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 30m,2024-08-14,2024-08-14,2024-08-14 18:05:00,2024-08-14 23:35:00,4.2,396,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606681,TSRTC - 40931,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 50m,2024-08-14,2024-08-14,2024-08-14 18:10:00,2024-08-14 23:00:00,2.3,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620403,TSRTC - 30762,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),04h 30m,2024-08-14,2024-08-14,2024-08-14 18:20:00,2024-08-14 22:50:00,3.6,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125634,TSRTC - 7772,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 15m,2024-08-14,2024-08-15,2024-08-14 18:30:00,2024-08-15 00:45:00,3.4,352,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606690,TSRTC - 40910,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 05m,2024-08-14,2024-08-15,2024-08-14 18:30:00,2024-08-15 00:35:00,3.3,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606664,TSRTC - 41162,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-15,2024-08-14 18:50:00,2024-08-15 01:00:00,4.7,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121120,TSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),05h 35m,2024-08-14,2024-08-15,2024-08-14 19:00:00,2024-08-15 00:35:00,1.9,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606672,TSRTC - 41131,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 30m,2024-08-14,2024-08-15,2024-08-14 19:10:00,2024-08-15 00:40:00,3.9,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620406,TSRTC - 30110,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 40m,2024-08-14,2024-08-15,2024-08-14 19:20:00,2024-08-15 01:00:00,3.8,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606675,TSRTC - 41110,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-15,2024-08-14 19:30:00,2024-08-15 01:40:00,3.5,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620407,TSRTC - 30962,RAJDHANI (AC. Semi Sleeper),06h 30m,2024-08-14,2024-08-15,2024-08-14 19:30:00,2024-08-15 02:00:00,2.5,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121114,TSRTC - 1448,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 40m,2024-08-14,2024-08-15,2024-08-14 19:40:00,2024-08-15 01:20:00,3.4,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606686,TSRTC - 41362,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-15,2024-08-14 19:50:00,2024-08-15 02:00:00,3.9,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121091,TSRTC - 1637,GARUDA PLUS (VOLVO / BENZ AC Multi Axle),05h 40m,2024-08-14,2024-08-15,2024-08-14 20:00:00,2024-08-15 01:40:00,3.8,533,41,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606682,TSRTC - 41331,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 45m,2024-08-14,2024-08-15,2024-08-14 20:10:00,2024-08-15 00:55:00,3.8,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606677,TSRTC - 41310,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 00m,2024-08-14,2024-08-15,2024-08-14 20:30:00,2024-08-15 02:30:00,4.7,440,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121099,TSRTC - 1450,RAJADHANI AC (CONVERTED METRO LUXURY),05h 35m,2024-08-14,2024-08-15,2024-08-14 20:40:00,2024-08-15 02:15:00,2.6,480,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125640,TSRTC - 7770,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 30m,2024-08-14,2024-08-15,2024-08-14 20:45:00,2024-08-15 02:15:00,5.0,352,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606670,TSRTC - 41562,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-15,2024-08-14 20:50:00,2024-08-15 03:00:00,3.8,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25582778,TSRTC - 13762,eGARUDA,06h 10m,2024-08-14,2024-08-15,2024-08-14 21:00:00,2024-08-15 03:10:00,4.4,533,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606671,TSRTC - 41531,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 35m,2024-08-14,2024-08-15,2024-08-14 21:10:00,2024-08-15 01:45:00,3.5,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25652818,TSRTC - 30310,LAHARI AC SLEEPER CUM SEATER,05h 50m,2024-08-14,2024-08-15,2024-08-14 21:20:00,2024-08-15 03:10:00,3.8,536,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23770044,TSRTC - 9883,Lahari NON AC Sleeper Cum Seater,06h 50m,2024-08-14,2024-08-15,2024-08-14 21:30:00,2024-08-15 04:20:00,4.1,442,44,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606684,TSRTC - 41762,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 20m,2024-08-14,2024-08-15,2024-08-14 21:30:00,2024-08-15 03:50:00,3.0,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121124,TSRTC - 1049,RAJDHANI (AC. Semi Sleeper),04h 20m,2024-08-14,2024-08-15,2024-08-14 21:40:00,2024-08-15 02:00:00,3.0,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19302274,TSRTC - 7742,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 00m,2024-08-14,2024-08-15,2024-08-14 21:45:00,2024-08-15 03:45:00,4.4,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25582774,TSRTC - 14562,eGARUDA,06h 10m,2024-08-14,2024-08-15,2024-08-14 22:00:00,2024-08-15 04:10:00,3.6,533,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17125643,TSRTC - 7774,Lahari NON AC Sleeper Cum Seater,05h 20m,2024-08-14,2024-08-15,2024-08-14 22:10:00,2024-08-15 03:30:00,3.9,354,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17121075,TSRTC - 1404,RAJDHANI (AC. Semi Sleeper),05h 40m,2024-08-14,2024-08-15,2024-08-14 22:20:00,2024-08-15 04:00:00,3.4,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620409,TSRTC - 31162,RAJDHANI (AC. Semi Sleeper),06h 30m,2024-08-14,2024-08-15,2024-08-14 22:30:00,2024-08-15 05:00:00,2.8,480,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17933334,TSRTC - 1917,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",05h 00m,2024-08-14,2024-08-15,2024-08-14 22:30:00,2024-08-15 03:30:00,4.0,396,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25385686,TSRTC - 8003,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 30m,2024-08-14,2024-08-15,2024-08-14 22:30:00,2024-08-15 05:00:00,2.4,396,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606680,TSRTC - 40377,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",04h 50m,2024-08-14,2024-08-15,2024-08-14 22:30:00,2024-08-15 03:20:00,3.8,440,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25620408,TSRTC - 30510,LAHARI AC SLEEPER CUM SEATER,05h 35m,2024-08-14,2024-08-15,2024-08-14 22:40:00,2024-08-15 04:15:00,4.2,536,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25606687,TSRTC - 41962,"SUPER LUXURY (NON AC, 2 + 2 PUSH BACK)",06h 10m,2024-08-14,2024-08-15,2024-08-14 22:50:00,2024-08-15 05:00:00,4.1,396,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
